"city","city_ascii","state_id","state_name","lat","lng","population","density"
"Chenega","Chenega","AK","Alaska","60.0757","-148.0194","68","0"
"Golva","Golva","ND","North Dakota","46.7347","-103.9829","68","82"
"Marblemount","Marblemount","WA","Washington","48.5379","-121.4346","68","12"
"Stanchfield","Stanchfield","MN","Minnesota","45.6649","-93.1815","68","49"
"Mount Carmel","Mount Carmel","IN","Indiana","39.4076","-84.8755","68","599"
"Kent","Kent","IN","Indiana","38.7369","-85.5387","68","253"
"Rangerville","Rangerville","TX","Texas","26.1050","-97.7373","68","7"
"Haswell","Haswell","CO","Colorado","38.4525","-103.1650","68","32"
"Teterboro","Teterboro","NJ","New Jersey","40.8579","-74.0594","68","23"
"Greenville","Greenville","IA","Iowa","43.0170","-95.1461","68","158"
"Conkling Park","Conkling Park","ID","Idaho","47.3997","-116.7703","68","25"
"Cedar Highlands","Cedar Highlands","UT","Utah","37.6295","-113.0667","68","2"
"Happys Inn","Happys Inn","MT","Montana","48.0638","-115.1351","68","2"
"Pettibone","Pettibone","ND","North Dakota","47.1171","-99.5209","68","144"
"Morristown","Morristown","SD","South Dakota","45.9386","-101.7188","68","74"
"Weldon","Weldon","AR","Arkansas","35.4481","-91.2315","68","107"
"Antelope","Antelope","MT","Montana","48.6897","-104.4540","68","129"
"Kickapoo Site 1","Kickapoo Site 1","KS","Kansas","39.7145","-95.6484","68","52"
"Fruitdale","Fruitdale","SD","South Dakota","44.6692","-103.6955","68","95"
"Sunny Slopes","Sunny Slopes","CA","California","37.5694","-118.6759","67","13"
"Corinth","Corinth","AR","Arkansas","35.0693","-93.4235","67","8"
"Scarville","Scarville","IA","Iowa","43.4710","-93.6166","67","313"
"Stark","Stark","KS","Kansas","37.6897","-95.1440","67","157"
"Platinum","Platinum","AK","Alaska","58.9780","-161.7185","67","0"
"Plano","Plano","IA","Iowa","40.7554","-93.0469","67","45"
"Roseland","Roseland","KS","Kansas","37.2805","-94.8438","67","35"
"Waterbury","Waterbury","NE","Nebraska","42.4571","-96.7353","67","186"
"Genola","Genola","MN","Minnesota","45.9653","-94.1129","67","84"
"Chilo","Chilo","OH","Ohio","38.7934","-84.1373","67","127"
"Walters","Walters","MN","Minnesota","43.6049","-93.6743","67","129"
"Dundee","Dundee","MN","Minnesota","43.8440","-95.4666","67","84"
"Fort Ripley","Fort Ripley","MN","Minnesota","46.1690","-94.3630","67","20"
"Twin Hills","Twin Hills","AK","Alaska","59.0815","-160.2826","67","1"
"Draper","Draper","SD","South Dakota","43.9261","-100.5372","67","39"
"Levelock","Levelock","AK","Alaska","59.0683","-156.9010","67","1"
"Nassau","Nassau","MN","Minnesota","45.0677","-96.4417","67","162"
"Flaxville","Flaxville","MT","Montana","48.8045","-105.1736","67","330"
"Olivet","Olivet","KS","Kansas","38.4813","-95.7519","67","102"
"Lost Springs","Lost Springs","KS","Kansas","38.5665","-96.9658","67","116"
"Longoria","Longoria","TX","Texas","26.3024","-98.6425","67","1543"
"Elsmore","Elsmore","KS","Kansas","37.7941","-95.1500","67","169"
"Divide","Divide","CO","Colorado","38.9450","-105.1619","67","77"
"Utica","Utica","SD","South Dakota","42.9811","-97.4967","67","98"
"Atlantic","Atlantic","PA","Pennsylvania","41.5077","-80.3393","67","174"
"Buena Vista","Buena Vista","TX","Texas","26.2941","-98.6109","67","792"
"Oasis","Oasis","NM","New Mexico","32.9277","-107.3164","67","12"
"McNab","McNab","AR","Arkansas","33.6609","-93.8323","66","74"
"Warwick","Warwick","ND","North Dakota","47.8547","-98.7056","66","39"
"Manhattan Beach","Manhattan Beach","MN","Minnesota","46.7370","-94.1396","66","16"
"Camp Crook","Camp Crook","SD","South Dakota","45.5500","-103.9750","66","182"
"Kenneth","Kenneth","MN","Minnesota","43.7543","-96.0725","66","23"
"Horace","Horace","KS","Kansas","38.4768","-101.7904","66","104"
"Reynolds","Reynolds","NE","Nebraska","40.0598","-97.3359","66","101"
"Gully","Gully","MN","Minnesota","47.7684","-95.6229","66","103"
"Labette","Labette","KS","Kansas","37.2300","-95.1835","66","113"
"Kremlin","Kremlin","MT","Montana","48.5707","-110.0862","66","57"
"Linwood","Linwood","NY","New York","42.8967","-77.9476","66","27"
"Hazard","Hazard","NE","Nebraska","41.0914","-99.0772","66","99"
"Bradford","Bradford","IA","Iowa","42.6370","-93.2485","66","46"
"Benedict","Benedict","KS","Kansas","37.6269","-95.7436","66","174"
"Hornitos","Hornitos","CA","California","37.5034","-120.2420","66","21"
"Bear Grass","Bear Grass","NC","North Carolina","35.7660","-77.1291","66","95"
"Oakwood","Oakwood","OK","Oklahoma","35.9315","-98.7029","66","111"
"Driscoll","Driscoll","ND","North Dakota","46.8427","-100.1439","66","44"
"Whalan","Whalan","MN","Minnesota","43.7341","-91.9238","66","59"
"Bentley","Bentley","IA","Iowa","41.3756","-95.6225","66","24"
"Agenda","Agenda","KS","Kansas","39.7066","-97.4322","66","147"
"Ihlen","Ihlen","MN","Minnesota","43.9122","-96.3709","66","67"
"Katherine","Katherine","AZ","Arizona","35.2206","-114.5615","66","6"
"Winnetoon","Winnetoon","NE","Nebraska","42.5135","-97.9601","66","87"
"Mound City","Mound City","SD","South Dakota","45.7262","-100.0688","66","200"
"Commerce","Commerce","MO","Missouri","37.1583","-89.4467","66","73"
"Saddle Butte","Saddle Butte","MT","Montana","48.5235","-109.6448","65","10"
"Deweese","Deweese","NE","Nebraska","40.3548","-98.1392","65","199"
"Worthville","Worthville","PA","Pennsylvania","41.0251","-79.1405","65","74"
"Kimbolton","Kimbolton","OH","Ohio","40.1508","-81.5758","65","50"
"Peaceful Village","Peaceful Village","MO","Missouri","38.4669","-90.5426","65","128"
"Timken","Timken","KS","Kansas","38.4731","-99.1781","65","194"
"Dawson","Dawson","ND","North Dakota","46.8679","-99.7536","65","73"
"Palo Verde","Palo Verde","CA","California","33.4279","-114.7273","65","42"
"Mappsburg","Mappsburg","VA","Virginia","37.5760","-75.7593","65","11"
"Climax","Climax","KS","Kansas","37.7191","-96.2240","65","209"
"Jacksonburg","Jacksonburg","OH","Ohio","39.5383","-84.5035","65","1258"
"Jordan Hill","Jordan Hill","LA","Louisiana","31.8591","-92.5156","65","3"
"Abie","Abie","NE","Nebraska","41.3339","-96.9495","65","235"
"Varina","Varina","IA","Iowa","42.6582","-94.8977","65","92"
"Golden Gate","Golden Gate","IL","Illinois","38.3588","-88.2045","65","316"
"Spring Hill","Spring Hill","IA","Iowa","41.4122","-93.6500","65","197"
"Weeksville","Weeksville","MT","Montana","47.5309","-115.0082","65","8"
"Mount Eagle","Mount Eagle","PA","Pennsylvania","40.9799","-77.7058","65","97"
"Bushnell","Bushnell","SD","South Dakota","44.3274","-96.6424","65","35"
"Mantador","Mantador","ND","North Dakota","46.1656","-96.9783","65","183"
"Hindsville","Hindsville","AR","Arkansas","36.1458","-93.8627","65","67"
"Pilot Point","Pilot Point","AK","Alaska","57.5585","-157.6798","65","1"
"Yucca","Yucca","AZ","Arizona","34.8630","-114.1461","65","11"
"Pekin","Pekin","ND","North Dakota","47.7919","-98.3278","65","99"
"Hubbell","Hubbell","NE","Nebraska","40.0088","-97.4966","65","73"
"Inavale","Inavale","NE","Nebraska","40.0923","-98.6484","65","75"
"Taopi","Taopi","MN","Minnesota","43.5575","-92.6404","65","64"
"Pancoastburg","Pancoastburg","OH","Ohio","39.6239","-83.2642","65","73"
"Circle","Circle","AK","Alaska","65.7936","-144.1813","64","0"
"Whitehaven","Whitehaven","MD","Maryland","38.2707","-75.7935","64","67"
"Jacksonburg","Jacksonburg","WV","West Virginia","39.5304","-80.6404","64","16"
"Delhi","Delhi","MN","Minnesota","44.5979","-95.2134","64","32"
"Reubens","Reubens","ID","Idaho","46.3229","-116.5429","64","146"
"Mill Creek","Mill Creek","IL","Illinois","37.3410","-89.2535","64","65"
"Nimrod","Nimrod","MN","Minnesota","46.6375","-94.8805","64","26"
"Ravinia","Ravinia","SD","South Dakota","43.1365","-98.4268","64","99"
"Nimmons","Nimmons","AR","Arkansas","36.3062","-90.0951","64","99"
"Grand Pass","Grand Pass","MO","Missouri","39.2050","-93.4427","64","227"
"Stockholm","Stockholm","WI","Wisconsin","44.4852","-92.2633","64","26"
"Whitestone","Whitestone","AK","Alaska","64.1528","-145.9061","64","3"
"Nashua","Nashua","MN","Minnesota","46.0377","-96.3059","64","7"
"North Escobares","North Escobares","TX","Texas","26.4325","-98.9719","64","34"
"Flaxton","Flaxton","ND","North Dakota","48.8974","-102.3933","64","87"
"Alamo","Alamo","IN","Indiana","39.9834","-87.0552","64","390"
"Hunnewell","Hunnewell","KS","Kansas","37.0041","-97.4077","64","44"
"Ovando","Ovando","MT","Montana","47.0207","-113.1717","64","2"
"Arkoe","Arkoe","MO","Missouri","40.2594","-94.8279","64","194"
"Rockbridge","Rockbridge","OH","Ohio","39.5862","-82.5262","64","65"
"Clinchport","Clinchport","VA","Virginia","36.6781","-82.7451","64","37"
"Sunol","Sunol","NE","Nebraska","41.1539","-102.7630","64","11"
"Ortley","Ortley","SD","South Dakota","45.3349","-97.2050","64","11"
"Albany","Albany","OK","Oklahoma","33.8769","-96.1600","64","6"
"Orovada","Orovada","NV","Nevada","41.5610","-117.7762","64","0"
"Virgil","Virgil","KS","Kansas","37.9807","-96.0116","63","43"
"Douglas","Douglas","ND","North Dakota","47.8579","-101.5018","63","85"
"Wood Lake","Wood Lake","NE","Nebraska","42.6386","-100.2376","63","76"
"Barnard","Barnard","KS","Kansas","39.1892","-98.0443","63","109"
"Bassett","Bassett","IA","Iowa","43.0615","-92.5153","63","62"
"Hague","Hague","ND","North Dakota","46.0289","-99.9991","63","92"
"Lewiston","Lewiston","NE","Nebraska","40.2428","-96.4073","63","234"
"Muddy","Muddy","IL","Illinois","37.7655","-88.5138","63","80"
"Sentinel Butte","Sentinel Butte","ND","North Dakota","46.9195","-103.8400","63","23"
"Fourche","Fourche","AR","Arkansas","34.9933","-92.6189","63","122"
"Los Arcos","Los Arcos","TX","Texas","27.6144","-99.2105","63","117"
"Oketo","Oketo","KS","Kansas","39.9632","-96.5988","63","236"
"Dwight Mission","Dwight Mission","OK","Oklahoma","35.5466","-94.8594","63","13"
"Powhatan","Powhatan","AR","Arkansas","36.0841","-91.1202","63","111"
"Turin","Turin","IA","Iowa","42.0208","-95.9660","63","273"
"Ashland","Ashland","OK","Oklahoma","34.7668","-96.0706","63","122"
"Prescott","Prescott","OR","Oregon","46.0487","-122.8879","63","351"
"Peak","Peak","SC","South Carolina","34.2363","-81.3288","63","70"
"Saxon","Saxon","WI","Wisconsin","46.4941","-90.4099","63","20"
"Rest Haven","Rest Haven","GA","Georgia","34.1354","-83.9763","63","124"
"Kerrick","Kerrick","MN","Minnesota","46.3386","-92.5843","63","24"
"Hat Island","Hat Island","WA","Washington","48.0130","-122.3201","63","35"
"Big Spring","Big Spring","MD","Maryland","39.6258","-77.9396","63","174"
"Cooke City","Cooke City","MT","Montana","45.0187","-109.9119","63","2"
"Wood","Wood","SD","South Dakota","43.4971","-100.4802","63","98"
"Murphy","Murphy","ID","Idaho","43.2121","-116.5485","63","6"
"Macedonia","Macedonia","IL","Illinois","38.0525","-88.7054","63","91"
"Redstone","Redstone","CO","Colorado","39.1838","-107.2408","63","55"
"Randall","Randall","KS","Kansas","39.6418","-98.0457","62","137"
"Cherry Valley","Cherry Valley","PA","Pennsylvania","41.1594","-79.8012","62","8"
"Walshville","Walshville","IL","Illinois","39.0690","-89.6189","62","93"
"Keystone","Keystone","NE","Nebraska","41.2187","-101.5841","62","119"
"St. Vincent","St. Vincent","MN","Minnesota","48.9693","-97.2264","62","23"
"House","House","NM","New Mexico","34.6489","-103.9040","62","26"
"Thornburg","Thornburg","IA","Iowa","41.4554","-92.3328","62","121"
"Clark's Point","Clark's Point","AK","Alaska","58.8329","-158.5276","62","7"
"Seward","Seward","KS","Kansas","38.1778","-98.7943","62","93"
"Puerto de Luna","Puerto de Luna","NM","New Mexico","34.8297","-104.6222","62","1"
"Sekiu","Sekiu","WA","Washington","48.2637","-124.3012","62","187"
"Bent","Bent","NM","New Mexico","33.1473","-105.8590","62","3"
"Vivian","Vivian","WV","West Virginia","37.4172","-81.4923","62","66"
"Flowing Springs","Flowing Springs","AZ","Arizona","34.3131","-111.3379","62","14"
"Maryhill","Maryhill","WA","Washington","45.6928","-120.8071","62","8"
"New Blaine","New Blaine","AR","Arkansas","35.2929","-93.4202","62","14"
"Hiko","Hiko","NV","Nevada","37.6063","-115.2018","62","1"
"Tennant","Tennant","IA","Iowa","41.5941","-95.4449","62","33"
"Falconaire","Falconaire","TX","Texas","26.5511","-99.1169","62","122"
"Cross Village","Cross Village","MI","Michigan","45.6439","-85.0312","62","31"
"Tierra Bonita","Tierra Bonita","TX","Texas","26.2727","-97.8276","61","25"
"Hainesburg","Hainesburg","NJ","New Jersey","40.9542","-75.0632","61","151"
"Chitina","Chitina","AK","Alaska","61.5276","-144.2991","61","0"
"Concepcion","Concepcion","TX","Texas","27.3951","-98.3558","61","295"
"Pingree","Pingree","ND","North Dakota","47.1638","-98.9086","61","122"
"Quinn","Quinn","SD","South Dakota","43.9866","-102.1264","61","19"
"Westport","Westport","MN","Minnesota","45.7146","-95.1680","61","89"
"Johnstown","Johnstown","NE","Nebraska","42.5721","-100.0563","61","44"
"Ali Molina","Ali Molina","AZ","Arizona","31.9025","-111.7805","61","30"
"Penermon","Penermon","MO","Missouri","36.7909","-89.8301","61","111"
"Mutual","Mutual","OK","Oklahoma","36.2304","-99.1679","61","89"
"Parkerville","Parkerville","KS","Kansas","38.7638","-96.6614","61","183"
"Webb City","Webb City","OK","Oklahoma","36.8074","-96.7119","61","93"
"Antreville","Antreville","SC","South Carolina","34.2971","-82.5541","61","6"
"Boyd","Boyd","MT","Montana","45.4556","-109.0667","61","105"
"Brimson","Brimson","MO","Missouri","40.1450","-93.7386","61","270"
"Lynn","Lynn","CO","Colorado","37.4219","-104.6430","61","32"
"Mooresville","Mooresville","AL","Alabama","34.6270","-86.8799","61","198"
"Kirkman","Kirkman","IA","Iowa","41.7281","-95.2673","61","83"
"Oak","Oak","NE","Nebraska","40.2384","-97.9037","61","155"
"Welda","Welda","KS","Kansas","38.1746","-95.2914","61","25"
"Orient","Orient","SD","South Dakota","44.9017","-99.0888","61","80"
"Badger Lee","Badger Lee","OK","Oklahoma","35.4726","-94.8151","61","34"
"Chestnut","Chestnut","IL","Illinois","40.0538","-89.1866","61","214"
"Halma","Halma","MN","Minnesota","48.6600","-96.5972","61","25"
"Radersburg","Radersburg","MT","Montana","46.1965","-111.6316","61","93"
"Savage Town","Savage Town","VA","Virginia","37.5500","-75.7983","61","79"
"Baileyville","Baileyville","PA","Pennsylvania","40.7110","-77.9924","61","18"
"Santa Cruz","Santa Cruz","AZ","Arizona","33.2326","-112.1593","61","14"
"Ross Corner","Ross Corner","NJ","New Jersey","41.1276","-74.7134","60","47"
"Sargeant","Sargeant","MN","Minnesota","43.8057","-92.8006","60","27"
"Wallace","Wallace","KS","Kansas","38.9127","-101.5930","60","57"
"Patmos","Patmos","AR","Arkansas","33.5112","-93.5679","60","208"
"Butterfield","Butterfield","TX","Texas","31.8426","-106.0822","60","7"
"Exeter","Exeter","IL","Illinois","39.7191","-90.4961","60","33"
"Ethel","Ethel","MO","Missouri","39.8933","-92.7410","60","100"
"Simpson","Simpson","IL","Illinois","37.4673","-88.7556","60","44"
"Charles City","Charles City","VA","Virginia","37.3441","-77.0687","60","8"
"Catron","Catron","MO","Missouri","36.6111","-89.7061","60","62"
"Gibson","Gibson","IA","Iowa","41.4803","-92.3922","60","349"
"Brooksville","Brooksville","OK","Oklahoma","35.2103","-96.9609","60","7"
"Coulterville","Coulterville","CA","California","37.7105","-120.1992","60","5"
"Brant Lake","Brant Lake","SD","South Dakota","43.9308","-96.9435","60","149"
"Blyn","Blyn","WA","Washington","48.0130","-122.9897","60","4"
"Encino","Encino","TX","Texas","26.9363","-98.1153","60","3"
"Waverly","Waverly","SD","South Dakota","44.9987","-96.9742","60","22"
"Luke","Luke","MD","Maryland","39.4766","-79.0593","60","86"
"Lane","Lane","SD","South Dakota","44.0697","-98.4246","60","49"
"Hartville","Hartville","WY","Wyoming","42.3277","-104.7245","60","89"
"Guernsey","Guernsey","IA","Iowa","41.6492","-92.3430","60","125"
"Tightwad","Tightwad","MO","Missouri","38.3096","-93.5466","60","23"
"Apple Grove","Apple Grove","WV","West Virginia","38.6663","-82.1706","60","10"
"Menlo","Menlo","KS","Kansas","39.3561","-100.7242","59","195"
"Valeria","Valeria","IA","Iowa","41.7298","-93.3256","59","456"
"Taft","Taft","LA","Louisiana","29.9854","-90.4533","59","4"
"Bluff City","Bluff City","KS","Kansas","37.0761","-97.8747","59","45"
"Oakhaven","Oakhaven","AR","Arkansas","33.7294","-93.6209","59","495"
"Dolliver","Dolliver","IA","Iowa","43.4638","-94.6143","59","62"
"Tonopah","Tonopah","AZ","Arizona","33.4880","-112.9308","59","16"
"Bondurant","Bondurant","WY","Wyoming","43.1948","-110.4026","59","0"
"Balta","Balta","ND","North Dakota","48.1666","-100.0369","59","100"
"Ong","Ong","NE","Nebraska","40.3983","-97.8392","59","79"
"Burr","Burr","NE","Nebraska","40.5360","-96.2997","59","265"
"Alexander","Alexander","KS","Kansas","38.4694","-99.5529","59","87"
"Martinez Lake","Martinez Lake","AZ","Arizona","32.9843","-114.4722","59","14"
"Worth","Worth","MO","Missouri","40.4045","-94.4465","59","90"
"Buckingham Courthouse","Buckingham Courthouse","VA","Virginia","37.5541","-78.5514","59","20"
"Rives","Rives","MO","Missouri","36.0945","-90.0115","59","62"
"Bristow","Bristow","NE","Nebraska","42.8409","-98.5837","59","140"
"Montello","Montello","NV","Nevada","41.2673","-114.1970","59","57"
"El Rancho","El Rancho","CA","California","36.2207","-119.0690","59","316"
"Rye","Rye","AZ","Arizona","34.0978","-111.3543","59","44"
"Clio","Clio","CA","California","39.7487","-120.5725","59","38"
"Steele City","Steele City","NE","Nebraska","40.0368","-97.0229","58","96"
"Moquino","Moquino","NM","New Mexico","35.1801","-107.3701","58","9"
"Glasgow","Glasgow","PA","Pennsylvania","40.6444","-80.5080","58","374"
"Octa","Octa","OH","Ohio","39.6133","-83.6107","58","77"
"Thayer","Thayer","NE","Nebraska","40.9703","-97.4967","58","76"
"Grace City","Grace City","ND","North Dakota","47.5513","-98.8039","58","91"
"West Hampton Dunes","West Hampton Dunes","NY","New York","40.7776","-72.7137","58","67"
"Ree Heights","Ree Heights","SD","South Dakota","44.5158","-99.2005","58","75"
"McKittrick","McKittrick","MO","Missouri","38.7357","-91.4449","58","254"
"Royal","Royal","NE","Nebraska","42.3331","-98.1250","58","158"
"Kysorville","Kysorville","NY","New York","42.6528","-77.7948","58","27"
"Wooldridge","Wooldridge","MO","Missouri","38.9066","-92.5215","58","372"
"Knierim","Knierim","IA","Iowa","42.4561","-94.4559","58","22"
"Brookview","Brookview","MD","Maryland","38.5738","-75.7926","58","516"
"Waldenburg","Waldenburg","AR","Arkansas","35.5653","-90.9346","58","164"
"New Freeport","New Freeport","PA","Pennsylvania","39.7594","-80.4279","58","33"
"Garden City","Garden City","SD","South Dakota","44.9592","-97.5806","58","56"
"West Kootenai","West Kootenai","MT","Montana","48.9652","-115.2212","58","1"
